bin_number,bin_length,network
497043,6,"VISA, CARTE_BANCAIRE"
497042,6,"VISA, CARTE_BANCAIRE"
497041,6,"VISA, CARTE_BANCAIRE"
497040,6,"VISA, CARTE_BANCAIRE"
497039,6,CARTE_BANCAIRE
497038,6,"VISA, CARTE_BANCAIRE"
497037,6,"VISA, CARTE_BANCAIRE"
497036,6,CARTE_BANCAIRE
497035,6,"VISA, CARTE_BANCAIRE"
497034,6,"VISA, CARTE_BANCAIRE"
497032,6,"VISA, CARTE_BANCAIRE"
497031,6,"VISA, CARTE_BANCAIRE"
497030,6,"VISA, CARTE_BANCAIRE"
497029,6,"VISA, CARTE_BANCAIRE"
497028,6,"VISA, CARTE_BANCAIRE"
479619,6,"VISA, CARTE_BANCAIRE"
478095,6,"VISA, CARTE_BANCAIRE"
478094,6,"VISA, CARTE_BANCAIRE"
478093,6,"VISA, CARTE_BANCAIRE"
478092,6,"VISA, CARTE_BANCAIRE"
478091,6,"VISA, CARTE_BANCAIRE"
478090,6,"VISA, CARTE_BANCAIRE"
478023,6,"VISA, CARTE_BANCAIRE"
478022,6,"VISA, CARTE_BANCAIRE"
478021,6,"VISA, CARTE_BANCAIRE"
478020,6,"VISA, CARTE_BANCAIRE"
477293,6,"VISA, CARTE_BANCAIRE"
477265,6,"VISA, CARTE_BANCAIRE"
477222,6,"VISA, CARTE_BANCAIRE"
477221,6,"VISA, CARTE_BANCAIRE"
477187,6,"VISA, CARTE_BANCAIRE"
477185,6,"VISA, CARTE_BANCAIRE"
477183,6,"VISA, CARTE_BANCAIRE"
477181,6,"VISA, CARTE_BANCAIRE"
477174,6,"VISA, CARTE_BANCAIRE"
477173,6,"VISA, CARTE_BANCAIRE"
477172,6,"VISA, CARTE_BANCAIRE"
477171,6,"VISA, CARTE_BANCAIRE"
472602,6,"VISA, CARTE_BANCAIRE"
469783,6,"VISA, CARTE_BANCAIRE"
469782,6,"VISA, CARTE_BANCAIRE"
469781,6,"VISA, CARTE_BANCAIRE"
469698,6,"VISA, CARTE_BANCAIRE"
468966,6,"VISA, CARTE_BANCAIRE"
467039,6,"VISA, CARTE_BANCAIRE"
467038,6,"VISA, CARTE_BANCAIRE"
466575,6,"VISA, CARTE_BANCAIRE"
466258,6,"VISA, CARTE_BANCAIRE"
466092,6,"VISA, CARTE_BANCAIRE"
463219,6,"VISA, CARTE_BANCAIRE"
463218,6,"VISA, CARTE_BANCAIRE"
460998,6,"VISA, CARTE_BANCAIRE"
460997,6,"VISA, CARTE_BANCAIRE"
460996,6,"VISA, CARTE_BANCAIRE"
460995,6,"VISA, CARTE_BANCAIRE"
460994,6,"VISA, CARTE_BANCAIRE"
460993,6,"VISA, CARTE_BANCAIRE"
459398,6,"VISA, CARTE_BANCAIRE"
459396,6,"VISA, CARTE_BANCAIRE"
459395,6,"VISA, CARTE_BANCAIRE"
459337,6,"VISA, CARTE_BANCAIRE"
459320,6,"VISA, CARTE_BANCAIRE"
457717,6,"VISA, CARTE_BANCAIRE"
457452,6,"VISA, CARTE_BANCAIRE"
457203,6,"VISA, CARTE_BANCAIRE"
457202,6,"VISA, CARTE_BANCAIRE"
456955,6,"VISA, CARTE_BANCAIRE"
456296,6,"VISA, CARTE_BANCAIRE"
456290,6,"VISA, CARTE_BANCAIRE"
456284,6,"VISA, CARTE_BANCAIRE"
456283,6,"VISA, CARTE_BANCAIRE"
456281,6,"VISA, CARTE_BANCAIRE"
456280,6,"VISA, CARTE_BANCAIRE"
456279,6,"VISA, CARTE_BANCAIRE"
456272,6,"VISA, CARTE_BANCAIRE"
456268,6,"VISA, CARTE_BANCAIRE"
456265,6,"VISA, CARTE_BANCAIRE"
456263,6,"VISA, CARTE_BANCAIRE"
456261,6,"VISA, CARTE_BANCAIRE"
456260,6,"VISA, CARTE_BANCAIRE"
456259,6,"VISA, CARTE_BANCAIRE"
456254,6,"VISA, CARTE_BANCAIRE"
456253,6,"VISA, CARTE_BANCAIRE"
456252,6,"VISA, CARTE_BANCAIRE"
456250,6,"VISA, CARTE_BANCAIRE"
456248,6,"VISA, CARTE_BANCAIRE"
456247,6,"VISA, CARTE_BANCAIRE"
456246,6,"VISA, CARTE_BANCAIRE"
456244,6,"VISA, CARTE_BANCAIRE"
456243,6,"VISA, CARTE_BANCAIRE"
456242,6,"VISA, CARTE_BANCAIRE"
456240,6,"VISA, CARTE_BANCAIRE"
456239,6,"VISA, CARTE_BANCAIRE"
456238,6,"VISA, CARTE_BANCAIRE"
456235,6,"VISA, CARTE_BANCAIRE"
456233,6,"VISA, CARTE_BANCAIRE"
456232,6,"VISA, CARTE_BANCAIRE"
456230,6,"VISA, CARTE_BANCAIRE"
456228,6,"VISA, CARTE_BANCAIRE"
456222,6,"VISA, CARTE_BANCAIRE"
456221,6,"VISA, CARTE_BANCAIRE"
456216,6,"VISA, CARTE_BANCAIRE"
456215,6,"VISA, CARTE_BANCAIRE"
456214,6,"VISA, CARTE_BANCAIRE"
456210,6,"VISA, CARTE_BANCAIRE"
456207,6,"VISA, CARTE_BANCAIRE"
456206,6,"VISA, CARTE_BANCAIRE"
456205,6,"VISA, CARTE_BANCAIRE"
456199,6,"VISA, CARTE_BANCAIRE"
456196,6,"VISA, CARTE_BANCAIRE"
456195,6,"VISA, CARTE_BANCAIRE"
456190,6,"VISA, CARTE_BANCAIRE"
456188,6,"VISA, CARTE_BANCAIRE"
456186,6,"VISA, CARTE_BANCAIRE"
456180,6,"VISA, CARTE_BANCAIRE"
456179,6,"VISA, CARTE_BANCAIRE"
456176,6,"VISA, CARTE_BANCAIRE"
456173,6,"VISA, CARTE_BANCAIRE"
456172,6,"VISA, CARTE_BANCAIRE"
456168,6,"VISA, CARTE_BANCAIRE"
456167,6,"VISA, CARTE_BANCAIRE"
456166,6,"VISA, CARTE_BANCAIRE"
456160,6,"VISA, CARTE_BANCAIRE"
456159,6,"VISA, CARTE_BANCAIRE"
456158,6,"VISA, CARTE_BANCAIRE"
456155,6,"VISA, CARTE_BANCAIRE"
456153,6,"VISA, CARTE_BANCAIRE"
456148,6,"VISA, CARTE_BANCAIRE"
456145,6,"VISA, CARTE_BANCAIRE"
456144,6,"VISA, CARTE_BANCAIRE"
456142,6,"VISA, CARTE_BANCAIRE"
456141,6,"VISA, CARTE_BANCAIRE"
456140,6,"VISA, CARTE_BANCAIRE"
456139,6,"VISA, CARTE_BANCAIRE"
456135,6,"VISA, CARTE_BANCAIRE"
456134,6,"VISA, CARTE_BANCAIRE"
456133,6,"VISA, CARTE_BANCAIRE"
456132,6,"VISA, CARTE_BANCAIRE"
456126,6,"VISA, CARTE_BANCAIRE"
456125,6,"VISA, CARTE_BANCAIRE"
456118,6,"VISA, CARTE_BANCAIRE"
456113,6,"VISA, CARTE_BANCAIRE"
456110,6,"VISA, CARTE_BANCAIRE"
456109,6,"VISA, CARTE_BANCAIRE"
456105,6,"VISA, CARTE_BANCAIRE"
456102,6,"VISA, CARTE_BANCAIRE"
456101,6,"VISA, CARTE_BANCAIRE"
455688,6,"VISA, CARTE_BANCAIRE"
455685,6,"VISA, CARTE_BANCAIRE"
455684,6,"VISA, CARTE_BANCAIRE"
455683,6,"VISA, CARTE_BANCAIRE"
455682,6,"VISA, CARTE_BANCAIRE"
455662,6,"VISA, CARTE_BANCAIRE"
455601,6,"VISA, CARTE_BANCAIRE"
453397,6,"VISA, CARTE_BANCAIRE"
453393,6,"VISA, CARTE_BANCAIRE"
453359,6,"VISA, CARTE_BANCAIRE"
453349,6,"VISA, CARTE_BANCAIRE"
453343,6,"VISA, CARTE_BANCAIRE"
453342,6,"VISA, CARTE_BANCAIRE"
453341,6,"VISA, CARTE_BANCAIRE"
453330,6,"VISA, CARTE_BANCAIRE"
453326,6,"VISA, CARTE_BANCAIRE"
453321,6,"VISA, CARTE_BANCAIRE"
450560,6,"VISA, CARTE_BANCAIRE"
450519,6,"VISA, CARTE_BANCAIRE"
449971,6,"VISA, CARTE_BANCAIRE"
449970,6,"VISA, CARTE_BANCAIRE"
449967,6,"VISA, CARTE_BANCAIRE"
449966,6,"VISA, CARTE_BANCAIRE"
449965,6,"VISA, CARTE_BANCAIRE"
449962,6,"VISA, CARTE_BANCAIRE"
449961,6,"VISA, CARTE_BANCAIRE"
449960,6,"VISA, CARTE_BANCAIRE"
449959,6,"VISA, CARTE_BANCAIRE"
449957,6,"VISA, CARTE_BANCAIRE"
449955,6,"VISA, CARTE_BANCAIRE"
449954,6,"VISA, CARTE_BANCAIRE"
449951,6,"VISA, CARTE_BANCAIRE"
448552,6,"VISA, CARTE_BANCAIRE"
448539,6,"VISA, CARTE_BANCAIRE"
448412,6,"VISA, CARTE_BANCAIRE"
442457,6,"VISA, CARTE_BANCAIRE"
442452,6,"VISA, CARTE_BANCAIRE"
442451,6,"VISA, CARTE_BANCAIRE"
442450,6,"VISA, CARTE_BANCAIRE"
442449,6,"VISA, CARTE_BANCAIRE"
442448,6,"VISA, CARTE_BANCAIRE"
439622,6,"VISA, CARTE_BANCAIRE"
439620,6,"VISA, CARTE_BANCAIRE"
439619,6,"VISA, CARTE_BANCAIRE"
439618,6,"VISA, CARTE_BANCAIRE"
439539,6,"VISA, CARTE_BANCAIRE"
439515,6,"VISA, CARTE_BANCAIRE"
439514,6,"VISA, CARTE_BANCAIRE"
439511,6,"VISA, CARTE_BANCAIRE"
439509,6,"VISA, CARTE_BANCAIRE"
437836,6,"VISA, CARTE_BANCAIRE"
437835,6,"VISA, CARTE_BANCAIRE"
435052,6,"VISA, CARTE_BANCAIRE"
435051,6,"VISA, CARTE_BANCAIRE"
435050,6,"VISA, CARTE_BANCAIRE"
435049,6,"VISA, CARTE_BANCAIRE"
435048,6,"VISA, CARTE_BANCAIRE"
423460,6,"VISA, CARTE_BANCAIRE"
420124,6,"VISA, CARTE_BANCAIRE"
420123,6,"VISA, CARTE_BANCAIRE"
420122,6,"VISA, CARTE_BANCAIRE"
420121,6,"VISA, CARTE_BANCAIRE"
420120,6,"VISA, CARTE_BANCAIRE"
420118,6,"VISA, CARTE_BANCAIRE"
420117,6,"VISA, CARTE_BANCAIRE"
420116,6,"VISA, CARTE_BANCAIRE"
420111,6,"VISA, CARTE_BANCAIRE"
420110,6,"VISA, CARTE_BANCAIRE"
417175,6,"VISA, CARTE_BANCAIRE"
417174,6,"VISA, CARTE_BANCAIRE"
416579,6,"VISA, CARTE_BANCAIRE"
416286,6,"VISA, CARTE_BANCAIRE"
415073,6,"VISA, CARTE_BANCAIRE"
415071,6,"VISA, CARTE_BANCAIRE"
415069,6,"VISA, CARTE_BANCAIRE"
415068,6,"VISA, CARTE_BANCAIRE"
415067,6,"VISA, CARTE_BANCAIRE"
415066,6,"VISA, CARTE_BANCAIRE"
415065,6,"VISA, CARTE_BANCAIRE"
415063,6,"VISA, CARTE_BANCAIRE"
415061,6,"VISA, CARTE_BANCAIRE"
415060,6,"VISA, CARTE_BANCAIRE"
415058,6,"VISA, CARTE_BANCAIRE"
406572,6,"VISA, CARTE_BANCAIRE"
405941,6,"VISA, CARTE_BANCAIRE"
405940,6,"VISA, CARTE_BANCAIRE"
405939,6,"VISA, CARTE_BANCAIRE"
405937,6,"VISA, CARTE_BANCAIRE"
405936,6,"VISA, CARTE_BANCAIRE"
405935,6,"VISA, CARTE_BANCAIRE"
403550,6,"VISA, CARTE_BANCAIRE"
402231,6,"VISA, CARTE_BANCAIRE"
402230,6,"VISA, CARTE_BANCAIRE"
402097,6,"VISA, CARTE_BANCAIRE"
402096,6,"VISA, CARTE_BANCAIRE"
5132251,7,"MASTER, CARTE_BANCAIRE"
5132394,7,"MASTER, CARTE_BANCAIRE"
5136417,7,"MASTER, CARTE_BANCAIRE"
5132346,7,"MASTER, CARTE_BANCAIRE"
5136401,7,"MASTER, CARTE_BANCAIRE"
5136407,7,"MASTER, CARTE_BANCAIRE"
5137410,7,"MASTER, CARTE_BANCAIRE"
5137133,7,"MASTER, CARTE_BANCAIRE"
4593020,7,"VISA, CARTE_BANCAIRE"
5132391,7,"MASTER, CARTE_BANCAIRE"
5132382,7,"MASTER, CARTE_BANCAIRE"
5132864,7,"MASTER, CARTE_BANCAIRE"
5132934,7,"MASTER, CARTE_BANCAIRE"
5133855,7,"MASTER, CARTE_BANCAIRE"
5132937,7,"MASTER, CARTE_BANCAIRE"
5133533,7,"MASTER, CARTE_BANCAIRE"
5136400,7,"MASTER, CARTE_BANCAIRE"
5136416,7,"MASTER, CARTE_BANCAIRE"
5133531,7,"MASTER, CARTE_BANCAIRE"
5133856,7,"MASTER, CARTE_BANCAIRE"
5136360,7,"MASTER, CARTE_BANCAIRE"
5136237,7,"MASTER, CARTE_BANCAIRE"
5136462,7,"MASTER, CARTE_BANCAIRE"
5136468,7,"MASTER, CARTE_BANCAIRE"
5136480,7,"MASTER, CARTE_BANCAIRE"
5136689,7,"MASTER, CARTE_BANCAIRE"
5138558,7,"MASTER, CARTE_BANCAIRE"
5132385,7,"MASTER, CARTE_BANCAIRE"
5132340,7,"MASTER, CARTE_BANCAIRE"
5133852,7,"MASTER, CARTE_BANCAIRE"
5132033,7,"MASTER, CARTE_BANCAIRE"
5132000,7,"MASTER, CARTE_BANCAIRE"
5132757,7,"MASTER, CARTE_BANCAIRE"
5132721,7,"MASTER, CARTE_BANCAIRE"
5132779,7,"MASTER, CARTE_BANCAIRE"
5132971,7,"MASTER, CARTE_BANCAIRE"
5132963,7,"MASTER, CARTE_BANCAIRE"
5133087,7,"MASTER, CARTE_BANCAIRE"
5133534,7,"MASTER, CARTE_BANCAIRE"
5136904,7,"MASTER, CARTE_BANCAIRE"
5136181,7,"MASTER, CARTE_BANCAIRE"
5137466,7,"MASTER, CARTE_BANCAIRE"
5136906,7,"MASTER, CARTE_BANCAIRE"
5136410,7,"MASTER, CARTE_BANCAIRE"
5136211,7,"MASTER, CARTE_BANCAIRE"
5132834,7,"MASTER, CARTE_BANCAIRE"
5132935,7,"MASTER, CARTE_BANCAIRE"
5133082,7,"MASTER, CARTE_BANCAIRE"
5136426,7,"MASTER, CARTE_BANCAIRE"
5136663,7,"MASTER, CARTE_BANCAIRE"
5136414,7,"MASTER, CARTE_BANCAIRE"
5136239,7,"MASTER, CARTE_BANCAIRE"
5132007,7,"MASTER, CARTE_BANCAIRE"
5132039,7,"MASTER, CARTE_BANCAIRE"
5132094,7,"MASTER, CARTE_BANCAIRE"
5132414,7,"MASTER, CARTE_BANCAIRE"
5132728,7,"MASTER, CARTE_BANCAIRE"
5136688,7,"MASTER, CARTE_BANCAIRE"
5136461,7,"MASTER, CARTE_BANCAIRE"
5136488,7,"MASTER, CARTE_BANCAIRE"
5138611,7,"MASTER, CARTE_BANCAIRE"
5138551,7,"MASTER, CARTE_BANCAIRE"
5132254,7,"MASTER, CARTE_BANCAIRE"
5132393,7,"MASTER, CARTE_BANCAIRE"
5132348,7,"MASTER, CARTE_BANCAIRE"
5132388,7,"MASTER, CARTE_BANCAIRE"
5132967,7,"MASTER, CARTE_BANCAIRE"
5132621,7,"MASTER, CARTE_BANCAIRE"
5133083,7,"MASTER, CARTE_BANCAIRE"
5132836,7,"MASTER, CARTE_BANCAIRE"
5132970,7,"MASTER, CARTE_BANCAIRE"
5132976,7,"MASTER, CARTE_BANCAIRE"
5132774,7,"MASTER, CARTE_BANCAIRE"
5133530,7,"MASTER, CARTE_BANCAIRE"
5136449,7,"MASTER, CARTE_BANCAIRE"
5136184,7,"MASTER, CARTE_BANCAIRE"
5136486,7,"MASTER, CARTE_BANCAIRE"
5136406,7,"MASTER, CARTE_BANCAIRE"
5136367,7,"MASTER, CARTE_BANCAIRE"
5136422,7,"MASTER, CARTE_BANCAIRE"
5136427,7,"MASTER, CARTE_BANCAIRE"
5137468,7,"MASTER, CARTE_BANCAIRE"
5137463,7,"MASTER, CARTE_BANCAIRE"
5133532,7,"MASTER, CARTE_BANCAIRE"
5136188,7,"MASTER, CARTE_BANCAIRE"
5136363,7,"MASTER, CARTE_BANCAIRE"
5136476,7,"MASTER, CARTE_BANCAIRE"
5136429,7,"MASTER, CARTE_BANCAIRE"
5136909,7,"MASTER, CARTE_BANCAIRE"
5137431,7,"MASTER, CARTE_BANCAIRE"
5137418,7,"MASTER, CARTE_BANCAIRE"
5136365,7,"MASTER, CARTE_BANCAIRE"
5138610,7,"MASTER, CARTE_BANCAIRE"
5137542,7,"MASTER, CARTE_BANCAIRE"
5138616,7,"MASTER, CARTE_BANCAIRE"
5138553,7,"MASTER, CARTE_BANCAIRE"
5132031,7,"MASTER, CARTE_BANCAIRE"
5132002,7,"MASTER, CARTE_BANCAIRE"
5132098,7,"MASTER, CARTE_BANCAIRE"
5132396,7,"MASTER, CARTE_BANCAIRE"
5132631,7,"MASTER, CARTE_BANCAIRE"
5132754,7,"MASTER, CARTE_BANCAIRE"
5132797,7,"MASTER, CARTE_BANCAIRE"
5132560,7,"MASTER, CARTE_BANCAIRE"
5132416,7,"MASTER, CARTE_BANCAIRE"
5132488,7,"MASTER, CARTE_BANCAIRE"
5132384,7,"MASTER, CARTE_BANCAIRE"
5136478,7,"MASTER, CARTE_BANCAIRE"
5136479,7,"MASTER, CARTE_BANCAIRE"
5136442,7,"MASTER, CARTE_BANCAIRE"
5132386,7,"MASTER, CARTE_BANCAIRE"
5132752,7,"MASTER, CARTE_BANCAIRE"
5132725,7,"MASTER, CARTE_BANCAIRE"
5132964,7,"MASTER, CARTE_BANCAIRE"
5132096,7,"MASTER, CARTE_BANCAIRE"
5133858,7,"MASTER, CARTE_BANCAIRE"
4593290,7,"VISA, CARTE_BANCAIRE"
5136164,7,"MASTER, CARTE_BANCAIRE"
5137465,7,"MASTER, CARTE_BANCAIRE"
5137137,7,"MASTER, CARTE_BANCAIRE"
5136907,7,"MASTER, CARTE_BANCAIRE"
5817495,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5132093,7,"MASTER, CARTE_BANCAIRE"
5132773,7,"MASTER, CARTE_BANCAIRE"
5132723,7,"MASTER, CARTE_BANCAIRE"
5133650,7,"MASTER, CARTE_BANCAIRE"
5133798,7,"MASTER, CARTE_BANCAIRE"
5133085,7,"MASTER, CARTE_BANCAIRE"
5132931,7,"MASTER, CARTE_BANCAIRE"
5136210,7,"MASTER, CARTE_BANCAIRE"
5136403,7,"MASTER, CARTE_BANCAIRE"
5136234,7,"MASTER, CARTE_BANCAIRE"
4771869,7,"VISA, CARTE_BANCAIRE"
5132729,7,"MASTER, CARTE_BANCAIRE"
5132343,7,"MASTER, CARTE_BANCAIRE"
5132480,7,"MASTER, CARTE_BANCAIRE"
5132936,7,"MASTER, CARTE_BANCAIRE"
5310307,7,"MASTER, CARTE_BANCAIRE"
5133793,7,"MASTER, CARTE_BANCAIRE"
5136189,7,"MASTER, CARTE_BANCAIRE"
5136212,7,"MASTER, CARTE_BANCAIRE"
5136180,7,"MASTER, CARTE_BANCAIRE"
5136902,7,"MASTER, CARTE_BANCAIRE"
5137309,7,"MASTER, CARTE_BANCAIRE"
5137467,7,"MASTER, CARTE_BANCAIRE"
5133851,7,"MASTER, CARTE_BANCAIRE"
5138613,7,"MASTER, CARTE_BANCAIRE"
5138557,7,"MASTER, CARTE_BANCAIRE"
5817494,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5137460,7,"MASTER, CARTE_BANCAIRE"
5132258,7,"MASTER, CARTE_BANCAIRE"
5132487,7,"MASTER, CARTE_BANCAIRE"
5132830,7,"MASTER, CARTE_BANCAIRE"
5132978,7,"MASTER, CARTE_BANCAIRE"
5132792,7,"MASTER, CARTE_BANCAIRE"
5132722,7,"MASTER, CARTE_BANCAIRE"
5132932,7,"MASTER, CARTE_BANCAIRE"
5136233,7,"MASTER, CARTE_BANCAIRE"
5136182,7,"MASTER, CARTE_BANCAIRE"
5136425,7,"MASTER, CARTE_BANCAIRE"
5136661,7,"MASTER, CARTE_BANCAIRE"
5136473,7,"MASTER, CARTE_BANCAIRE"
5137469,7,"MASTER, CARTE_BANCAIRE"
5137543,7,"MASTER, CARTE_BANCAIRE"
5294144,7,"MASTER, CARTE_BANCAIRE"
5294140,7,"MASTER, CARTE_BANCAIRE"
5138617,7,"MASTER, CARTE_BANCAIRE"
5132009,7,"MASTER, CARTE_BANCAIRE"
5132835,7,"MASTER, CARTE_BANCAIRE"
5132727,7,"MASTER, CARTE_BANCAIRE"
5132975,7,"MASTER, CARTE_BANCAIRE"
5133655,7,"MASTER, CARTE_BANCAIRE"
5132795,7,"MASTER, CARTE_BANCAIRE"
5133796,7,"MASTER, CARTE_BANCAIRE"
5136681,7,"MASTER, CARTE_BANCAIRE"
5136168,7,"MASTER, CARTE_BANCAIRE"
5137461,7,"MASTER, CARTE_BANCAIRE"
5137134,7,"MASTER, CARTE_BANCAIRE"
5817490,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5294149,7,"MASTER, CARTE_BANCAIRE"
5817499,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5136169,7,"MASTER, CARTE_BANCAIRE"
5817022,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5138614,7,"MASTER, CARTE_BANCAIRE"
5138552,7,"MASTER, CARTE_BANCAIRE"
5817021,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5294148,7,"MASTER, CARTE_BANCAIRE"
5817025,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
4010055,7,"VISA, CARTE_BANCAIRE"
4771868,7,"VISA, CARTE_BANCAIRE"
5132257,7,"MASTER, CARTE_BANCAIRE"
5133850,7,"MASTER, CARTE_BANCAIRE"
5136232,7,"MASTER, CARTE_BANCAIRE"
5136489,7,"MASTER, CARTE_BANCAIRE"
5136362,7,"MASTER, CARTE_BANCAIRE"
5136423,7,"MASTER, CARTE_BANCAIRE"
5137437,7,"MASTER, CARTE_BANCAIRE"
5137416,7,"MASTER, CARTE_BANCAIRE"
5162071,7,"MASTER, CARTE_BANCAIRE"
5132347,7,"MASTER, CARTE_BANCAIRE"
5132622,7,"MASTER, CARTE_BANCAIRE"
5132759,7,"MASTER, CARTE_BANCAIRE"
5132966,7,"MASTER, CARTE_BANCAIRE"
5132979,7,"MASTER, CARTE_BANCAIRE"
5133651,7,"MASTER, CARTE_BANCAIRE"
5133654,7,"MASTER, CARTE_BANCAIRE"
5133799,7,"MASTER, CARTE_BANCAIRE"
5133857,7,"MASTER, CARTE_BANCAIRE"
5310285,7,"MASTER, CARTE_BANCAIRE"
4654773,7,"VISA, CARTE_BANCAIRE"
5075933,7,CARTE_BANCAIRE
5075939,7,CARTE_BANCAIRE
5817492,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5132004,7,"MASTER, CARTE_BANCAIRE"
5132032,7,"MASTER, CARTE_BANCAIRE"
5132415,7,"MASTER, CARTE_BANCAIRE"
5132092,7,"MASTER, CARTE_BANCAIRE"
5132623,7,"MASTER, CARTE_BANCAIRE"
5132417,7,"MASTER, CARTE_BANCAIRE"
5136413,7,"MASTER, CARTE_BANCAIRE"
5136477,7,"MASTER, CARTE_BANCAIRE"
5136185,7,"MASTER, CARTE_BANCAIRE"
5136166,7,"MASTER, CARTE_BANCAIRE"
5136685,7,"MASTER, CARTE_BANCAIRE"
5136446,7,"MASTER, CARTE_BANCAIRE"
5132252,7,"MASTER, CARTE_BANCAIRE"
4010064,7,"VISA, CARTE_BANCAIRE"
5132381,7,"MASTER, CARTE_BANCAIRE"
5132255,7,"MASTER, CARTE_BANCAIRE"
5136466,7,"MASTER, CARTE_BANCAIRE"
5136448,7,"MASTER, CARTE_BANCAIRE"
5136483,7,"MASTER, CARTE_BANCAIRE"
5136231,7,"MASTER, CARTE_BANCAIRE"
5136680,7,"MASTER, CARTE_BANCAIRE"
5136905,7,"MASTER, CARTE_BANCAIRE"
5137439,7,"MASTER, CARTE_BANCAIRE"
5137300,7,"MASTER, CARTE_BANCAIRE"
5137570,7,"MASTER, CARTE_BANCAIRE"
5138615,7,"MASTER, CARTE_BANCAIRE"
5138555,7,"MASTER, CARTE_BANCAIRE"
5132380,7,"MASTER, CARTE_BANCAIRE"
5132398,7,"MASTER, CARTE_BANCAIRE"
5132776,7,"MASTER, CARTE_BANCAIRE"
5132790,7,"MASTER, CARTE_BANCAIRE"
5132974,7,"MASTER, CARTE_BANCAIRE"
5132977,7,"MASTER, CARTE_BANCAIRE"
5133797,7,"MASTER, CARTE_BANCAIRE"
5136444,7,"MASTER, CARTE_BANCAIRE"
5136238,7,"MASTER, CARTE_BANCAIRE"
5136665,7,"MASTER, CARTE_BANCAIRE"
5136908,7,"MASTER, CARTE_BANCAIRE"
5137301,7,"MASTER, CARTE_BANCAIRE"
5137450,7,"MASTER, CARTE_BANCAIRE"
5137430,7,"MASTER, CARTE_BANCAIRE"
5588673,7,"MASTER, CARTE_BANCAIRE"
5132035,7,"MASTER, CARTE_BANCAIRE"
5132034,7,"MASTER, CARTE_BANCAIRE"
5132091,7,"MASTER, CARTE_BANCAIRE"
5132390,7,"MASTER, CARTE_BANCAIRE"
5133086,7,"MASTER, CARTE_BANCAIRE"
5132865,7,"MASTER, CARTE_BANCAIRE"
5132839,7,"MASTER, CARTE_BANCAIRE"
5133792,7,"MASTER, CARTE_BANCAIRE"
5136144,7,"MASTER, CARTE_BANCAIRE"
5136419,7,"MASTER, CARTE_BANCAIRE"
5136684,7,"MASTER, CARTE_BANCAIRE"
5137306,7,"MASTER, CARTE_BANCAIRE"
5137462,7,"MASTER, CARTE_BANCAIRE"
5137544,7,"MASTER, CARTE_BANCAIRE"
5136464,7,"MASTER, CARTE_BANCAIRE"
4010059,7,"VISA, CARTE_BANCAIRE"
4010060,7,"VISA, CARTE_BANCAIRE"
5132030,7,"MASTER, CARTE_BANCAIRE"
5132486,7,"MASTER, CARTE_BANCAIRE"
5132413,7,"MASTER, CARTE_BANCAIRE"
5132345,7,"MASTER, CARTE_BANCAIRE"
5132620,7,"MASTER, CARTE_BANCAIRE"
5132939,7,"MASTER, CARTE_BANCAIRE"
5132968,7,"MASTER, CARTE_BANCAIRE"
5132778,7,"MASTER, CARTE_BANCAIRE"
5133535,7,"MASTER, CARTE_BANCAIRE"
5133653,7,"MASTER, CARTE_BANCAIRE"
5133652,7,"MASTER, CARTE_BANCAIRE"
5133794,7,"MASTER, CARTE_BANCAIRE"
5133854,7,"MASTER, CARTE_BANCAIRE"
5136186,7,"MASTER, CARTE_BANCAIRE"
5136230,7,"MASTER, CARTE_BANCAIRE"
5136465,7,"MASTER, CARTE_BANCAIRE"
5136484,7,"MASTER, CARTE_BANCAIRE"
5137464,7,"MASTER, CARTE_BANCAIRE"
5136440,7,"MASTER, CARTE_BANCAIRE"
5136412,7,"MASTER, CARTE_BANCAIRE"
5136660,7,"MASTER, CARTE_BANCAIRE"
5136163,7,"MASTER, CARTE_BANCAIRE"
5136418,7,"MASTER, CARTE_BANCAIRE"
5136428,7,"MASTER, CARTE_BANCAIRE"
5136683,7,"MASTER, CARTE_BANCAIRE"
5137414,7,"MASTER, CARTE_BANCAIRE"
5137415,7,"MASTER, CARTE_BANCAIRE"
5137139,7,"MASTER, CARTE_BANCAIRE"
4010050,7,"VISA, CARTE_BANCAIRE"
4010062,7,"VISA, CARTE_BANCAIRE"
5588675,7,"MASTER, CARTE_BANCAIRE"
4562759,7,"VISA, CARTE_BANCAIRE"
4556607,7,"VISA, CARTE_BANCAIRE"
5588672,7,"MASTER, CARTE_BANCAIRE"
5817498,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5817493,7,"MASTER, MAESTRO, CARTE_BANCAIRE"
5294141,7,"MASTER, CARTE_BANCAIRE"
5075932,7,CARTE_BANCAIRE
5075938,7,CARTE_BANCAIRE
4010053,7,"VISA, CARTE_BANCAIRE"
5588677,7,"MASTER, CARTE_BANCAIRE"
5588820,7,"MASTER, CARTE_BANCAIRE"
